age,job,marital,education,default,housing,loan,contact,trimestre,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
53,others,0,1,1,1,1,0,2,4,16,20,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
27,admin.,1,4,0,0,0,0,2,4,134,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
44,others,0,1,0,0,0,0,2,4,9,8,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,others,0,2,0,1,0,0,2,4,176,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
26,others,0,1,0,0,0,0,2,4,25,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
34,others,0,1,0,0,0,0,2,4,238,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
43,others,0,2,0,1,0,0,2,4,17,37,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
33,others,1,2,0,0,0,0,2,4,9,18,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,others,1,1,1,0,1,0,2,4,25,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,admin.,0,2,0,1,1,0,2,4,14,9,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
46,others,0,3,1,1,0,0,2,4,365,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
34,admin.,1,2,0,0,0,0,2,4,267,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
56,others,0,1,0,0,0,0,2,4,11,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
28,admin.,1,4,0,1,0,0,2,4,12,14,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
54,others,0,1,0,0,0,0,2,4,8,10,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,others,1,1,1,1,0,0,2,4,55,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
29,admin.,0,4,0,0,1,0,2,4,76,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,admin.,0,2,0,0,0,0,2,4,9,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
38,others,1,4,1,0,0,0,2,4,13,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,others,1,2,0,0,0,0,2,4,28,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
28,others,0,1,1,0,1,0,2,4,17,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
46,admin.,0,2,0,0,0,0,2,4,47,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,others,0,1,0,1,1,0,2,4,31,14,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
43,others,0,1,1,0,0,0,2,4,8,12,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
42,others,0,1,1,0,0,0,2,4,8,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,admin.,0,4,0,1,0,0,2,4,11,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
58,admin.,0,0,1,1,0,0,2,4,158,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,others,1,1,0,0,0,0,2,4,81,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
52,others,0,0,1,1,0,0,2,4,14,13,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
27,others,1,2,1,1,1,0,2,4,25,26,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
28,others,0,0,0,0,0,0,2,4,9,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
56,others,1,1,1,0,0,0,2,4,154,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
37,others,0,0,0,0,0,0,2,4,34,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,others,1,0,0,0,0,0,2,4,264,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
48,others,0,4,0,0,0,0,2,4,29,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,others,0,3,0,0,0,0,2,4,20,18,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
32,admin.,1,4,1,0,1,0,2,4,13,11,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
58,retired,0,4,0,1,0,0,2,4,152,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
43,others,0,1,1,0,0,0,2,4,44,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
48,others,0,1,0,0,0,0,2,4,29,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
49,others,0,2,0,1,0,0,2,4,25,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,others,0,1,0,1,1,0,2,4,34,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
43,admin.,1,3,0,0,1,0,2,4,10,14,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
31,admin.,1,4,0,0,0,0,2,4,34,29,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,others,1,2,0,0,0,0,2,4,17,14,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,others,1,3,0,0,1,0,2,4,14,21,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
58,others,0,0,0,1,0,0,2,4,29,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
46,others,0,1,0,0,0,0,2,4,134,10,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
55,admin.,0,4,0,1,0,0,2,4,17,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
41,others,0,3,0,0,0,0,2,4,268,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
34,admin.,0,4,0,1,0,0,2,4,22,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
41,admin.,0,2,0,1,0,0,2,4,82,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
50,others,0,2,1,0,0,0,2,4,10,11,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
28,others,0,1,1,1,0,0,2,4,652,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
33,others,1,1,0,0,0,0,2,4,16,18,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
46,others,0,1,0,1,1,0,2,4,9,13,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
59,retired,0,3,1,1,0,0,2,4,435,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
46,admin.,0,2,0,0,0,0,2,4,10,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
29,admin.,1,4,0,0,0,0,2,4,123,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
39,others,0,4,0,0,0,0,2,4,8,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
53,others,0,1,0,0,1,0,2,4,16,22,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,admin.,0,2,0,0,0,0,2,4,179,21,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
41,others,0,1,0,1,0,0,2,4,13,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
57,retired,0,1,0,0,0,0,2,4,14,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
39,others,0,1,0,1,0,0,2,4,524,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
58,retired,0,3,1,0,0,0,2,4,74,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
53,others,0,4,0,0,0,0,2,4,23,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
57,others,0,1,1,1,0,0,2,4,850,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
43,others,0,1,1,1,1,0,2,4,818,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
37,admin.,0,1,0,0,0,0,2,4,126,14,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
33,others,1,2,0,0,0,0,2,4,15,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
54,others,0,2,0,0,0,0,2,4,7,20,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
45,others,0,4,1,0,0,0,2,4,49,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
44,others,0,2,0,1,0,0,2,4,40,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
58,others,0,3,0,0,0,0,2,4,15,12,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
42,others,0,4,0,0,0,0,2,4,4,20,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
39,others,0,2,1,0,0,0,2,4,32,9,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
44,others,1,1,1,0,0,0,2,4,8,9,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
57,retired,0,4,0,1,0,0,2,4,12,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
39,admin.,0,2,0,1,0,0,2,4,77,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
48,retired,0,0,1,1,0,0,2,4,9,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,admin.,0,2,1,1,0,0,2,4,17,10,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
45,admin.,0,4,1,0,1,0,2,4,8,12,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
37,admin.,0,2,0,1,0,0,2,4,7,12,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
26,admin.,1,1,0,0,0,0,2,4,11,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
57,others,0,4,0,0,1,0,2,4,20,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
31,student,1,0,1,1,0,0,2,4,16,8,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
45,others,0,1,1,1,0,0,2,4,26,11,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
29,admin.,1,4,0,1,0,0,2,4,10,27,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,others,0,2,0,0,0,0,2,4,285,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
56,others,0,1,0,1,0,0,2,4,39,8,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,admin.,1,2,1,1,0,0,2,4,16,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
33,others,1,2,0,0,0,0,2,4,11,21,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
34,others,0,4,0,1,0,0,2,4,37,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
53,others,0,1,1,1,0,0,2,4,9,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
55,admin.,0,2,0,1,0,0,2,4,7,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
34,others,1,1,0,1,1,0,2,4,205,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
42,others,0,1,1,1,0,0,2,4,408,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
39,others,0,1,1,0,0,0,2,4,27,16,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
53,others,0,1,1,1,0,0,2,4,376,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
30,admin.,0,2,0,1,0,0,2,4,9,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
31,others,1,4,1,1,0,0,2,4,15,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,others,0,1,0,1,0,0,2,4,46,10,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
43,admin.,0,4,0,0,0,0,2,4,1023,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,1
40,others,1,4,0,1,0,0,2,4,253,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
49,others,0,3,0,1,0,0,2,4,10,14,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
26,others,1,1,1,0,1,0,2,4,175,14,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
55,others,0,1,0,1,0,0,2,4,220,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
56,retired,0,1,0,1,0,0,2,4,51,19,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
58,retired,0,1,0,0,0,0,2,4,407,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
52,others,0,4,1,0,0,0,2,4,10,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
30,others,1,2,0,1,0,0,2,4,9,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
31,others,1,1,0,0,0,0,2,4,110,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
34,admin.,0,4,0,0,0,0,2,4,11,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,others,0,3,0,0,0,0,2,4,161,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
55,admin.,0,4,0,0,0,0,2,4,44,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,others,0,1,1,1,0,0,2,4,13,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
43,others,0,4,0,0,0,0,2,4,13,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,others,0,4,0,0,0,0,2,4,79,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
38,others,0,3,0,1,0,0,2,4,212,8,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,admin.,0,2,0,0,1,0,2,4,78,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
55,others,0,1,1,1,0,0,2,4,585,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,1
31,others,1,1,1,1,1,0,2,4,8,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
56,others,0,4,0,0,0,0,2,4,129,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
32,admin.,0,4,0,1,0,0,2,4,65,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
34,others,0,2,0,0,0,0,2,4,9,14,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
44,admin.,0,2,0,1,1,0,2,4,100,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
45,others,0,3,1,0,0,0,2,4,12,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
29,others,1,3,0,0,0,0,2,4,86,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
31,others,0,3,0,0,1,0,2,4,809,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,1
38,others,0,1,0,0,0,0,2,4,693,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,1
44,admin.,0,4,0,0,0,0,2,4,8,10,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
39,others,0,4,0,1,0,0,2,4,258,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
32,others,0,1,0,1,0,0,2,4,16,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
57,admin.,0,4,0,1,0,0,2,4,27,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
30,others,0,1,0,1,0,0,2,4,12,14,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
43,admin.,0,2,0,1,0,0,2,4,11,15,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,others,0,2,0,0,0,0,2,4,155,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
33,admin.,0,3,0,0,0,0,2,4,81,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
31,others,1,4,1,0,0,0,2,4,22,12,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
50,admin.,0,1,0,0,0,0,2,4,116,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
25,others,1,2,1,0,0,0,2,4,136,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,others,1,0,1,1,0,0,2,4,8,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
44,others,1,4,0,0,0,0,2,4,10,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
48,others,0,2,1,1,0,0,2,4,157,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
30,others,1,1,1,0,0,0,2,4,10,8,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
60,others,1,1,1,1,0,0,2,4,11,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
43,others,0,2,0,0,0,0,2,4,16,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
57,others,0,1,0,1,0,0,2,4,84,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
48,others,0,1,1,1,0,0,2,4,10,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
35,admin.,0,1,0,0,1,0,2,4,556,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,1
51,others,0,0,0,1,0,0,2,4,17,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
48,others,0,3,0,0,0,0,2,4,804,12,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,admin.,0,4,0,0,1,0,2,4,71,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
42,others,0,1,1,1,0,0,2,4,38,8,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
33,others,1,3,0,0,1,0,2,4,241,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
50,others,0,2,1,0,0,0,2,4,28,8,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
55,others,0,1,1,0,0,0,2,4,27,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,others,0,1,1,0,0,0,2,4,11,11,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
56,retired,0,1,0,1,0,0,2,4,10,15,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
37,others,0,4,0,0,0,0,2,4,23,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,others,1,1,0,0,0,0,2,4,43,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,admin.,0,4,0,1,0,0,2,4,14,9,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
41,others,0,2,0,0,0,0,2,4,8,12,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
42,others,0,1,1,1,0,0,2,4,372,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
42,others,0,3,0,1,0,0,2,4,291,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,1
49,others,0,2,0,0,0,0,2,4,9,13,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
42,others,0,1,1,1,0,0,2,4,29,27,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
53,others,0,4,0,1,0,0,2,4,73,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
41,others,0,1,1,0,0,0,2,4,8,31,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
42,admin.,0,4,0,1,0,0,2,4,14,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
33,others,0,1,0,1,0,0,2,4,78,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,admin.,0,2,0,0,0,0,2,4,590,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
31,others,1,4,1,0,0,0,2,4,100,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
30,admin.,0,2,0,0,0,0,2,4,13,10,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
31,others,0,3,0,1,0,0,2,4,40,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
44,admin.,1,4,1,1,0,0,2,4,18,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
44,others,0,4,1,1,0,0,2,4,16,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
56,others,0,0,0,0,0,0,2,4,196,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
57,retired,1,2,0,0,0,0,2,4,74,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
34,others,0,1,1,1,0,0,2,4,34,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,admin.,0,4,0,1,0,0,2,4,27,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
56,others,0,3,0,0,1,0,2,4,13,40,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
27,others,1,2,0,1,1,0,2,4,23,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
44,retired,1,1,0,1,1,0,2,4,160,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
46,admin.,0,4,0,1,0,0,2,4,14,12,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
25,admin.,1,2,0,0,0,0,2,4,20,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
59,others,0,4,0,0,0,0,2,4,9,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
25,others,1,2,1,0,0,0,2,4,287,9,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
37,others,0,3,0,0,0,0,2,4,26,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
31,others,1,1,1,1,0,0,2,4,12,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
59,retired,0,1,1,0,1,0,2,4,13,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
39,others,1,2,0,0,0,0,2,4,48,10,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
32,others,1,2,0,0,0,0,2,4,13,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
55,others,0,1,0,0,0,0,2,4,9,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
25,others,1,2,0,1,0,0,2,4,13,14,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
42,others,0,2,0,0,0,0,2,4,55,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,admin.,1,2,0,1,1,0,2,4,10,13,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
52,retired,0,3,0,0,0,0,2,4,41,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
59,others,0,2,1,1,0,0,2,4,13,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
50,others,0,1,0,1,0,0,2,4,7,12,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
33,admin.,0,4,0,0,0,0,2,4,92,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
58,others,1,1,1,0,0,0,2,4,180,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
56,retired,0,2,1,1,0,0,2,4,1094,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,1
50,others,0,1,1,1,1,0,2,4,160,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
31,others,0,4,0,0,0,0,2,4,101,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,admin.,0,1,0,0,1,0,2,4,75,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,admin.,0,4,0,0,0,0,2,4,17,21,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
22,others,1,3,0,0,0,0,2,4,184,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
27,others,0,2,0,1,0,0,2,4,23,13,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
30,others,0,1,0,0,1,0,2,4,78,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
51,others,0,4,1,0,0,0,2,4,13,10,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
39,others,0,4,0,0,0,0,2,4,601,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
30,others,0,1,1,1,0,0,2,4,83,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
58,retired,0,3,1,1,0,0,2,4,169,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
53,others,0,1,0,1,0,0,2,4,13,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
23,others,1,1,0,1,0,0,2,4,31,10,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
45,others,1,1,0,1,0,0,2,4,294,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
48,admin.,0,2,0,0,1,0,2,4,36,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
29,others,0,0,1,0,1,0,2,4,55,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
37,others,0,1,0,0,0,0,2,4,15,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,others,1,3,0,1,0,0,2,4,87,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,others,0,0,0,0,1,0,2,4,17,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,others,0,1,1,1,0,0,2,4,30,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
38,others,1,1,0,1,0,0,2,4,38,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
41,others,0,4,1,1,0,0,2,4,39,5,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
33,admin.,0,2,0,1,0,0,2,4,61,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
58,others,0,1,1,1,0,0,2,4,63,15,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
42,others,0,1,0,0,0,0,2,4,45,22,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
59,retired,0,1,1,0,0,0,2,4,25,8,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
30,admin.,0,4,0,1,1,0,2,4,42,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
32,others,1,2,0,1,0,0,2,4,23,11,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,others,0,1,1,0,0,0,2,4,252,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
21,student,1,2,0,0,0,0,2,4,24,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
37,others,0,2,0,0,0,0,2,4,152,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
47,others,0,2,1,0,0,0,2,4,33,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
34,admin.,0,4,0,1,0,0,2,4,31,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
51,others,0,4,0,1,0,0,2,4,236,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
50,others,0,1,0,0,0,0,2,4,20,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,others,1,2,0,1,1,0,2,4,14,4,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
53,others,0,1,1,1,0,0,2,4,21,18,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
31,admin.,1,1,1,1,1,0,2,4,13,15,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
47,others,1,4,1,1,0,0,2,4,39,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
51,others,0,0,1,1,0,0,2,4,16,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
56,retired,0,1,0,1,1,0,2,4,37,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
44,others,0,3,0,1,1,0,2,4,47,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
56,admin.,0,4,0,0,0,0,2,4,34,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
51,others,0,1,0,1,0,0,2,4,250,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
58,others,0,1,0,1,0,0,2,4,221,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
41,others,0,4,1,1,0,0,2,4,216,2,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
29,admin.,0,2,0,1,0,0,2,4,21,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
48,admin.,1,4,0,1,0,0,2,4,14,3,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
37,others,0,1,0,1,0,0,2,4,94,7,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
30,others,1,2,0,0,1,0,2,4,709,9,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
46,others,0,4,1,0,0,0,2,4,8,6,3,0,0,1.4,94.465,-41.8,4.959,5228.1,0
